CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;8347.92;0;4910.54;59.98;3;4503.86;3555.57;0;0;7;0.23;3349;2000673163;15.26;249.26;277.45
06:35;0;8347.92;0;4910.54;59.98;3;4503.94;3555.65;0.01;0.03;7;1.48;3349;2000673163;15.79;249.16;250.49
06:40;0;8347.92;0;4910.54;59.97;3;4504.03;3555.74;0.02;0.06;7;5.04;3349;2000673163;15.82;249.41;252.25
06:45;0;8347.92;0;4910.54;59.98;3;4504.11;3555.82;0.05;0.12;7;12.68;3349;2000673163;16.15;249.44;251.38
06:50;0;8347.92;0;4910.54;59.98;3;4504.19;3555.9;0.07;0.14;7;16.42;3349;2000673163;16.39;249.19;251.58
06:55;0;8347.92;0;4910.54;59.98;3;4504.28;3555.99;0.12;0.2;7;30.25;3349;2000673163;16.61;248.97;262.16
07:00;0;8347.93;0;4910.55;59.98;3;4504.36;3556.07;0.21;0.25;7;51;3349;2000673163;17.07;248.64;313.21
07:05;0;8347.94;0;4910.55;59.97;3;4504.44;3556.15;0.26;0.26;7;63.72;3349;2000673163;17.69;248.51;360.01
07:10;0;8347.95;0;4910.56;59.97;3;4504.53;3556.24;0.31;0.32;7;77.03;3349;2000673163;17.82;248.39;334.56
07:15;0;8347.97;0;4910.57;59.97;3;4504.61;3556.32;0.4;0.36;7;99.22;3349;2000673163;18.3;248.66;359.88
07:20;0;8347.98;0;4910.58;59.98;3;4504.69;3556.4;0.44;0.37;7;108.14;3349;2000673163;18.78;248.06;374.74
07:25;0;8348;0;4910.59;59.98;3;4504.78;3556.49;0.47;0.39;7;116.19;3349;2000673163;18.93;248.52;383.96
