CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;13811.76;0;8124.56;60.01;3;7269.75;6104.38;0;0;3;0;5051;2000673163;12.11;246.69;277.88
07:05;0;13811.76;0;8124.56;60;3;7269.84;6104.42;0;0.01;7;0.37;5053;2000673163;12.51;246.74;277.69
07:10;0;13811.76;0;8124.56;59.98;3;7269.92;6104.5;0.01;0.03;7;1.5;5053;2000673163;12.6;246.03;247.83
07:15;0;13811.76;0;8124.56;59.97;3;7270.01;6104.58;0.01;0.05;2;3.27;5053;2000673163;12.88;246.8;259.99
07:20;0;13811.76;0;8124.56;59.98;3;7270.09;6104.58;0;0;3;0;5053;2000673163;12.61;246.47;424.26
07:25;0;13811.76;0;8124.56;60;3;7270.17;6104.58;0;0;3;0;5053;2000673163;12.6;246.89;433.46
07:30;0;13811.76;0;8124.57;60;3;7270.26;6104.64;0.09;0.12;7;22.69;5054;2000673163;13.4;246.61;370.85
07:35;0;13811.77;0;8124.57;59.99;3;7270.34;6104.72;0.18;0.2;7;42.87;5054;2000673163;14.21;246.53;355.46
07:40;0;13811.78;0;8124.57;60.01;3;7270.42;6104.8;0.22;0.21;7;53.86;5054;2000673163;14.74;246.58;393.48
07:45;0;13811.79;0;8124.58;60.02;3;7270.51;6104.89;0.29;0.28;7;71.08;5054;2000673163;15.09;247.09;363.48
07:50;0;13811.8;0;8124.59;60.02;3;7270.59;6104.97;0.32;0.29;7;78.34;5054;2000673163;15.3;247.45;370.68
07:55;0;13811.81;0;8124.59;60.02;3;7270.67;6105.05;0.33;0.29;7;81.33;5054;2000673163;15.79;247.12;388.08
