CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:25;0;11204.68;0;6590.99;59.97;3;5727.21;4739.1;0;0;2;0;3930;2000673163;6.87;248.44;268.48
06:30;0;11204.68;0;6590.99;59.97;3;5727.3;4739.12;0;0;7;0.16;3932;2000673163;6.9;248.49;286.25
06:35;0;11204.68;0;6590.99;59.96;3;5727.38;4739.2;0.01;0.02;7;1.16;3932;2000673163;7.13;249.16;250.8
06:40;0;11204.68;0;6590.99;59.96;3;5727.46;4739.29;0.02;0.06;7;4.4;3932;2000673163;7.48;248.95;251.72
06:45;0;11204.68;0;6590.99;59.97;3;5727.55;4739.37;0.03;0.09;7;7.51;3932;2000673163;7.5;249.18;254.49
06:50;0;11204.68;0;6590.99;59.99;3;5727.63;4739.45;0.03;0.09;6;8.16;3932;2000673163;8.04;249.07;277.13
06:55;0;11204.69;0;6590.99;60;3;5727.71;4739.54;0.09;0.13;7;21.89;3932;2000673163;8.39;248.97;339.86
07:00;0;11204.69;0;6591;59.99;3;5727.8;4739.62;0.13;0.16;7;32.3;3932;2000673163;8.77;248.86;357.58
07:05;0;11204.7;0;6591;59.99;3;5727.88;4739.7;0.16;0.18;7;38.93;3932;2000673163;9.03;248.2;375.39
07:10;0;11204.7;0;6591;59.99;3;5727.96;4739.79;0.18;0.21;7;45.28;3932;2000673163;9.37;247.4;342.29
07:15;0;11204.71;0;6591.01;59.97;3;5728.05;4739.87;0.2;0.23;7;50.08;3932;2000673163;9.39;247.05;336.99
07:20;0;11204.72;0;6591.01;59.97;3;5728.13;4739.95;0.23;0.23;7;56.05;3932;2000673163;9.8;246.69;369.97
