CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;1121.33;0;659.61;59.99;3;397.03;366.84;0;0;2;0;187;2000673163;18.9;250.26;274.54
06:35;0;1121.33;0;659.61;59.99;3;397.12;366.88;0;0.01;7;0.75;190;2000673163;18.9;250.42;279.9
06:40;0;1121.33;0;659.61;59.99;3;397.2;366.97;0.03;0.08;7;7.08;190;2000673163;19.4;250.12;250.96
06:45;0;1121.33;0;659.61;60;3;397.28;367.05;0.05;0.12;7;12.88;190;2000673163;19.66;249.91;272.09
06:50;0;1121.34;0;659.61;59.99;3;397.36;367.13;0.08;0.14;7;18.84;190;2000673163;20.2;249.93;299.69
06:55;0;1121.34;0;659.61;59.99;3;397.45;367.22;0.15;0.2;7;36.75;190;2000673163;20.57;249.75;323.48
07:00;0;1121.35;0;659.62;59.99;3;397.53;367.3;0.26;0.29;7;64.18;190;2000673163;20.86;249.99;321.83
07:05;0;1121.36;0;659.63;59.98;3;397.61;367.38;0.36;0.35;7;90.25;190;2000673163;21.47;249.85;348.87
07:10;0;1121.37;0;659.63;59.99;3;397.7;367.47;0.36;0.36;7;90.19;190;2000673163;21.71;249.28;337.96
07:15;0;1121.39;0;659.64;59.98;3;397.78;367.55;0.45;0.41;7;110.82;190;2000673163;22.08;249.4;346.04
07:20;0;1121.41;0;659.65;59.99;3;397.86;367.63;0.56;0.47;7;139.78;190;2000673163;22.68;249.67;369.47
07:25;0;1121.43;0;659.67;59.99;3;397.95;367.72;0.56;0.47;7;138.16;190;2000673163;22.78;249.55;361.22
07:30;0;1121.45;0;659.68;59.98;3;398.03;367.8;0.61;0.49;7;150.97;190;2000673163;23.35;249.07;376.91
