CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:40;0;1881.11;0;1106.53;60;3;677.36;639.91;0;0;3;0;316;2000673163;16.34;247.51;262.9
06:45;0;1881.11;0;1106.53;59.99;3;677.44;639.92;0;0;7;0.24;319;2000673163;16.4;247.38;289.46
06:50;0;1881.11;0;1106.53;59.99;3;677.52;640.01;0.03;0.07;7;5.97;319;2000673163;16.81;247.13;248.68
06:55;0;1881.11;0;1106.54;60;3;677.61;640.09;0.06;0.13;6;15.7;319;2000673163;17.17;247.17;271.65
07:00;0;1881.11;0;1106.54;60;3;677.69;640.17;0.15;0.17;7;35.95;319;2000673163;17.95;248.42;365.51
07:05;0;1881.12;0;1106.54;60.02;3;677.77;640.26;0.23;0.24;7;55.78;319;2000673163;18.38;248.8;360.33
07:10;0;1881.13;0;1106.55;60.02;3;677.86;640.34;0.29;0.29;7;72;319;2000673163;18.88;248.15;355.64
07:15;0;1881.15;0;1106.56;60;3;677.94;640.43;0.4;0.34;7;99.58;319;2000673163;19.41;247.59;385.25
07:20;0;1881.16;0;1106.57;59.99;3;678.03;640.51;0.43;0.36;7;106.38;319;2000673163;19.75;247.66;379.45
07:25;0;1881.18;0;1106.58;59.99;3;678.11;640.59;0.43;0.36;7;107;319;2000673163;20.18;248.26;383.95
07:30;0;1881.19;0;1106.59;59.99;3;678.19;640.68;0.45;0.38;7;112.08;319;2000673163;20.26;248.67;377.1
07:35;0;1881.21;0;1106.6;59.99;3;678.28;640.76;0.52;0.45;7;128.59;319;2000673163;20.77;248.03;358.21
07:40;0;1881.23;0;1106.61;59.99;3;678.36;640.85;0.51;0.45;7;127.03;319;2000673163;20.8;247.65;353.13
