CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:45;0;10223.17;0;6013.63;60.15;3;5183.67;4218.58;0;0;2;0;3629;2000673163;12.54;250.9;269.1
06:50;0;10223.17;0;6013.63;59.99;3;5183.76;4218.6;0;0;7;0.09;3633;2000673163;12.58;249.76;289.23
06:55;0;10223.17;0;6013.63;60;3;5183.84;4218.68;0.01;0.02;7;1.22;3633;2000673163;12.61;250.19;251.7
07:00;0;10223.17;0;6013.63;60.01;3;5183.92;4218.75;0.01;0.04;3;2.43;3633;2000673163;13.07;249.74;273.07
07:05;0;10223.17;0;6013.63;59.99;3;5184.01;4218.75;0;0;3;0;3633;2000673163;12.61;249.51;429.16
07:10;0;10223.17;0;6013.63;59.99;3;5184.09;4218.75;0;0;3;0;3633;2000673163;12.6;249.55;438.18
07:15;0;10223.17;0;6013.63;59.99;3;5184.17;4218.82;0.09;0.13;7;22.18;3634;2000673163;13.45;249.49;349.08
07:20;0;10223.18;0;6013.63;59.98;3;5184.26;4218.9;0.15;0.19;7;35.95;3634;2000673163;14.12;249.49;334.48
07:25;0;10223.18;0;6013.64;59.99;3;5184.34;4218.98;0.17;0.22;7;41.26;3634;2000673163;14.48;249.2;304.21
07:30;0;10223.19;0;6013.64;59.99;3;5184.42;4219.07;0.19;0.24;7;45.96;3634;2000673163;14.52;249.45;295.65
07:35;0;10223.2;0;6013.65;59.99;3;5184.51;4219.15;0.24;0.25;7;59.2;3634;2000673163;15.04;249.2;347.72
07:40;0;10223.21;0;6013.65;59.99;3;5184.59;4219.23;0.27;0.26;7;66.59;3634;2000673163;15.43;248.85;368.96
