CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
14:15;0;6687.56;15;3933.86;59.98;3;3689.87;2932.61;0;0;8;0;2716;2000673163;29.07;247.6;483.39
14:20;0;6687.56;15;3933.86;60;3;3689.95;2932.61;0;0;8;0;2716;2000673163;28.67;247.42;485.18
14:25;0;6687.56;53;3933.86;60.01;3;3690.04;2932.61;0;0;8;0;2716;2000673163;28.4;247.79;482.24
14:30;0;6687.56;53;3933.86;60;3;3690.12;2932.61;0;0;8;0;2716;2000673163;28.39;247.89;483.83
14:35;0;6687.56;15;3933.86;60;3;3690.21;2932.61;0;0;8;0;2716;2000673163;28.22;247.94;482.31
14:40;0;6687.56;15;3933.86;60;3;3690.29;2932.61;0;0;8;0;2716;2000673163;27.81;247.54;482.4
14:45;0;6687.56;15;3933.86;60;3;3690.37;2932.61;0;0;8;0;2716;2000673163;27.8;247.31;484.05
14:50;0;6687.56;53;3933.86;59.99;3;3690.46;2932.61;0;0;8;0;2716;2000673163;27.72;247.88;486.01
14:55;0;6687.56;53;3933.86;59.98;3;3690.54;2932.61;0;0;8;0;2716;2000673163;27.21;248.05;486.08
15:00;0;6687.56;53;3933.86;59.98;3;3690.62;2932.61;0;0;8;0;2716;2000673163;27.18;248.16;485.04
15:05;0;6687.56;53;3933.86;59.99;3;3690.7;2932.61;0;0;8;0;2716;2000673163;27.18;248.08;483.74
15:10;0;6687.56;53;3933.86;59.98;3;3690.79;2932.61;0;0;8;0;2716;2000673163;26.75;248.36;484.95
15:15;0;6687.56;0;3933.86;59.99;3;3690.87;2932.61;0;0;3;0;2716;2000673163;26.5;249.02;482.88
