CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;6914.59;14;4067.41;60.03;0;3878.4;3024.24;0;0;8;0;2989;2000673163;14.5;251.18;271.92
06:05;0;6914.59;0;4067.41;60.02;0;3878.48;3024.24;0;0;0;0;2989;2000673163;14.5;250.84;316.67
06:10;0;6914.59;0;4067.41;60.02;0;3878.56;3024.24;0;0;1;0;2989;2000673163;14.63;250.65;379.78
06:15;0;6914.59;53;4067.41;60.01;3;3878.65;3024.24;0;0;8;0;2989;2000673163;15.05;249.69;412.45
06:20;0;6914.59;53;4067.41;60;3;3878.73;3024.24;0;0;8;0;2989;2000673163;15.09;249.08;427.04
06:25;0;6914.59;53;4067.41;59.99;3;3878.81;3024.24;0;0;8;0;2989;2000673163;15.1;249.15;432.61
06:30;0;6914.59;53;4067.41;59.98;3;3878.9;3024.24;0;0;8;0;2989;2000673163;15.1;249.29;438.74
06:35;0;6914.59;53;4067.41;59.98;3;3878.98;3024.24;0;0;8;0;2989;2000673163;15.1;248.33;443.33
06:40;0;6914.59;0;4067.41;59.98;3;3879.06;3024.24;0;0;3;0;2989;2000673163;15.25;248.02;443.67
06:45;0;6914.59;0;4067.41;59.98;3;3879.15;3024.27;0.08;0.09;7;20.16;2990;2000673163;15.98;247.78;411.26
06:50;0;6914.6;0;4067.41;59.97;3;3879.23;3024.35;0.22;0.24;7;55.07;2990;2000673163;16.99;247.72;347.08
06:55;0;6914.61;0;4067.42;60;3;3879.31;3024.42;0.26;0.26;3;63.51;2990;2000673163;17.38;248.18;360.05
07:00;0;6914.61;0;4067.42;60;3;3879.4;3024.43;0.04;0.03;7;9.78;2991;2000673163;16.45;247.85;450.55
