CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;10561.96;0;6212.92;59.98;3;5358.42;4384.94;0;0;3;0;3723;2000673163;12;249.76;258.8
07:00;0;10561.96;0;6212.92;59.98;3;5358.5;4384.94;0;0;2;0.01;3726;2000673163;12;249.35;301.23
07:05;0;10561.96;0;6212.92;59.97;3;5358.59;4385.02;0.01;0.04;7;2.43;3727;2000673163;12.03;249.37;252.29
07:10;0;10561.96;0;6212.92;59.96;3;5358.67;4385.09;0.02;0.05;0;4.18;3727;2000673163;12.47;249.82;284.26
07:15;0;10561.96;0;6212.92;59.97;3;5358.75;4385.09;0;0;3;0;3727;2000673163;12.02;249.77;430.51
07:20;0;10561.96;0;6212.92;59.98;3;5358.84;4385.09;0;0;3;0;3727;2000673163;12;249.42;440.67
07:25;0;10561.96;0;6212.92;59.98;3;5358.92;4385.16;0.1;0.13;7;24.92;3728;2000673163;12.93;249.49;374.61
07:30;0;10561.97;0;6212.92;59.98;3;5359;4385.24;0.15;0.18;7;37.16;3728;2000673163;13.86;249.36;364.92
07:35;0;10561.97;0;6212.93;59.97;3;5359.09;4385.33;0.17;0.22;7;43;3728;2000673163;13.89;249.28;316.4
07:40;0;10561.98;0;6212.93;59.96;3;5359.17;4385.41;0.21;0.24;7;50.95;3728;2000673163;14.08;248.42;331.43
07:45;0;10561.99;0;6212.93;59.98;3;5359.25;4385.49;0.24;0.24;7;60.29;3728;2000673163;14.5;248.18;377.83
07:50;0;10562;0;6212.94;59.98;3;5359.34;4385.58;0.26;0.26;7;65.23;3728;2000673163;15.01;248.48;360.87
