CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:05;0;6242.34;0;3671.97;59.98;3;3253.34;2762.42;0;0;2;0;2124;2000673163;10.1;248.56;274
06:10;0;6242.34;0;3671.97;59.99;3;3253.42;2762.44;0;0;7;0.1;2129;2000673163;10.24;248.68;287.26
06:15;0;6242.34;0;3671.97;59.97;3;3253.51;2762.53;0.01;0.03;7;2;2129;2000673163;10.68;249.01;250.39
06:20;0;6242.34;0;3671.97;59.96;3;3253.59;2762.59;0.01;0.03;2;2.05;2129;2000673163;10.8;249.6;295.49
06:25;0;6242.34;0;3671.97;59.96;3;3253.67;2762.59;0;0;3;0;2129;2000673163;10.7;249.03;432.78
06:30;0;6242.34;15;3671.97;59.98;3;3253.76;2762.59;0;0;8;0;2129;2000673163;10.7;249.51;445
06:35;0;6242.34;15;3671.97;59.97;3;3253.84;2762.59;0;0;8;0;2129;2000673163;10.71;248.05;451.93
06:40;0;6242.34;15;3671.97;59.98;3;3253.92;2762.59;0;0;8;0;2129;2000673163;11.16;248.01;458.55
06:45;0;6242.34;15;3671.97;59.98;3;3254.01;2762.59;0;0;8;0;2129;2000673163;11.29;247.68;462.54
06:50;0;6242.34;0;3671.97;59.97;3;3254.09;2762.59;0;0;3;0;2129;2000673163;11.32;248.11;468.63
06:55;0;6242.36;0;3671.98;60.01;3;3254.17;2762.65;0.43;0.34;7;105.77;2130;2000673163;12.8;248.34;408.73
07:00;0;6242.38;0;3671.99;60.03;3;3254.26;2762.73;0.58;0.46;7;142.79;2130;2000673163;14.25;248.05;386.61
