CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;11350.43;0;6676.72;59.95;3;5809.59;4817.1;0;0;3;0;3964;2000673163;11.3;249.86;282.22
06:35;0;11350.43;0;6676.72;59.96;3;5809.68;4817.13;0;0;7;0.17;3968;2000673163;11.29;250.36;286.71
06:40;0;11350.43;0;6676.72;59.95;3;5809.76;4817.15;0;0;2;0.18;3974;2000673163;11.31;251.1;300.04
06:45;0;11350.43;0;6676.72;59.96;3;5809.84;4817.23;0.01;0.03;7;2.08;3975;2000673163;11.79;251.25;255.11
06:50;0;11350.43;0;6676.73;59.97;3;5809.93;4817.31;0.05;0.12;7;11.95;3975;2000673163;11.96;251.01;252.05
06:55;0;11350.44;0;6676.73;59.98;3;5810.01;4817.4;0.04;0.09;7;10.8;3975;2000673163;12.47;250.7;316.91
07:00;0;11350.44;0;6676.73;59.98;3;5810.09;4817.48;0.06;0.11;7;14.01;3975;2000673163;12.64;250.16;310
07:05;0;11350.44;0;6676.73;59.98;3;5810.18;4817.56;0.13;0.17;7;31.01;3975;2000673163;13.15;249.66;325.09
07:10;0;11350.45;0;6676.73;59.99;3;5810.26;4817.65;0.1;0.15;7;25.32;3975;2000673163;13.2;249.22;325.41
07:15;0;11350.45;0;6676.73;59.99;3;5810.34;4817.73;0.1;0.15;7;25.05;3975;2000673163;13.41;249.43;336.79
07:20;0;11350.46;0;6676.74;59.99;3;5810.43;4817.81;0.25;0.26;7;61.05;3975;2000673163;13.91;249.06;343.82
07:25;0;11350.47;0;6676.74;59.98;3;5810.51;4817.9;0.26;0.27;7;64.6;3975;2000673163;14.41;249.28;342.79
