CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;4969.07;0;2922.98;59.98;3;2458.86;2275.44;0;0;7;0.16;1422;2000673163;8.73;249.62;283.25
06:35;0;4969.07;0;2922.98;59.98;3;2458.94;2275.52;0.01;0.03;7;1.92;1422;2000673163;8.82;249.74;251.68
06:40;0;4969.07;0;2922.98;59.99;3;2459.02;2275.58;0.01;0.04;2;2.64;1422;2000673163;9.19;249.81;296.14
06:45;0;4969.07;0;2922.98;60;3;2459.11;2275.58;0;0;3;0;1422;2000673163;8.8;249.82;436.7
06:50;0;4969.07;0;2922.98;60;3;2459.19;2275.58;0;0;3;0;1422;2000673163;8.83;249.36;446.25
06:55;0;4969.08;0;2922.99;60.01;3;2459.27;2275.65;0.14;0.17;7;34.78;1423;2000673163;9.91;248.83;366.77
07:00;0;4969.09;0;2922.99;60;3;2459.36;2275.74;0.23;0.25;7;56.64;1423;2000673163;10.65;248.09;331.63
07:05;0;4969.1;0;2923;59.98;3;2459.44;2275.82;0.29;0.3;7;72.39;1423;2000673163;11.14;247.91;339.66
07:10;0;4969.11;0;2923.01;59.98;3;2459.52;2275.9;0.36;0.33;7;88.15;1423;2000673163;11.42;247.91;353.72
07:15;0;4969.13;0;2923.02;59.98;3;2459.61;2275.99;0.52;0.41;7;128.7;1423;2000673163;12.13;248.03;392.91
07:20;0;4969.15;0;2923.03;59.98;3;2459.69;2276.07;0.59;0.45;7;145.23;1423;2000673163;12.6;247.93;394.04
07:25;0;4969.17;0;2923.04;59.99;3;2459.77;2276.15;0.62;0.48;7;153.5;1423;2000673163;13.02;247.36;391.57
