CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;2274.64;0;1338.03;60.02;3;835;793.35;0;0;2;0;385;2000673163;17.01;249.57;281.29
07:00;0;2274.64;0;1338.03;60.01;3;835.08;793.41;0;0.01;7;0.55;389;2000673163;17.5;249.79;273.87
07:05;0;2274.64;0;1338.03;59.99;3;835.17;793.49;0.01;0.03;7;1.6;389;2000673163;17.68;249.72;251.69
07:10;0;2274.64;0;1338.03;59.98;3;835.25;793.58;0.04;0.09;7;8.46;389;2000673163;17.7;250.06;251.73
07:15;0;2274.65;0;1338.03;59.97;3;835.33;793.66;0.06;0.13;7;13.71;389;2000673163;17.91;249.97;250.69
07:20;0;2274.65;0;1338.03;59.97;3;835.42;793.74;0.06;0.11;7;13.46;389;2000673163;18.33;249.54;302.83
07:25;0;2274.65;0;1338.03;59.98;3;835.5;793.83;0.16;0.21;7;39.35;389;2000673163;18.89;249.53;318.35
07:30;0;2274.66;0;1338.04;59.98;3;835.59;793.91;0.19;0.26;7;46.33;389;2000673163;18.9;249.51;280.79
07:35;0;2274.67;0;1338.04;59.98;3;835.67;794;0.27;0.31;7;67.59;389;2000673163;19.55;249.53;304.29
07:40;0;2274.68;0;1338.05;59.99;3;835.75;794.08;0.29;0.32;7;73;389;2000673163;19.74;249.53;315.38
07:50;0;2274.7;0;1338.06;60;3;835.9;794.23;0.28;0.29;7;70.36;389;2000673163;20.2;249.5;345.21
07:55;0;2274.72;0;1338.07;59.98;3;835.99;794.31;0.7;0.55;7;173.77;389;2000673163;21;249.37;371.69
08:00;0;2274.75;0;1338.09;59.99;3;836.07;794.4;0.73;0.56;7;181.68;389;2000673163;21.62;248.84;388.55
