CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:10;0;6206.26;0;3650.74;60;0;3172.21;2748.35;0;0;0;0;2046;2000673163;11.3;250.28;266.13
06:15;0;6206.26;16;3650.74;59.99;3;3172.29;2748.35;0;0;8;0;2046;2000673163;11.28;249.65;341.54
06:20;0;6206.26;0;3650.74;59.98;3;3172.38;2748.35;0;0;3;0;2046;2000673163;11.28;249.84;388.72
06:25;0;6206.26;0;3650.74;59.98;3;3172.46;2748.35;0;0;3;0;2046;2000673163;11.3;249.78;407.53
06:30;0;6206.26;0;3650.74;59.97;3;3172.54;2748.35;0;0;3;0;2046;2000673163;11.3;249.37;430.89
06:35;0;6206.26;0;3650.74;59.97;3;3172.63;2748.35;0;0;3;0;2046;2000673163;11.31;249;444.81
06:40;0;6206.26;0;3650.74;59.97;3;3172.71;2748.35;0;0;8;0;2046;2000673163;11.47;249.16;450.97
06:45;0;6206.26;0;3650.74;59.97;3;3172.79;2748.35;0;0;3;0;2046;2000673163;11.88;248.91;455.92
06:50;0;6206.26;16;3650.74;59.97;3;3172.88;2748.35;0;0;8;0;2046;2000673163;11.97;249.22;468.05
06:55;0;6206.26;0;3650.74;59.99;3;3172.96;2748.35;0;0;3;0;2046;2000673163;11.99;248.65;471.55
07:00;0;6206.26;0;3650.74;59.98;3;3173.05;2748.35;0;0;0;0;2046;2000673163;12.02;248.81;468.29
07:05;0;6206.26;0;3650.74;59.97;3;3173.13;2748.35;0;0;3;0;2046;2000673163;12.49;248.16;468.67
07:10;0;6206.26;16;3650.74;59.99;3;3173.21;2748.35;0;0;8;0;2046;2000673163;12.56;247.76;468.39
