CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:10;0;4101.8;0;2412.82;59.98;3;1873.36;1777.79;0;0;2;0;990;2000673163;10.03;247.88;275.24
07:15;0;4101.8;0;2412.82;59.98;3;1873.44;1777.82;0;0.01;7;0.54;995;2000673163;10.1;247.98;287.07
07:20;0;4101.8;0;2412.82;59.99;3;1873.52;1777.87;0.01;0.03;3;1.63;995;2000673163;10.29;248;325.37
07:25;0;4101.8;0;2412.82;59.99;3;1873.61;1777.87;0;0;3;0;995;2000673163;10.1;247.9;447.72
07:30;0;4101.8;0;2412.82;59.99;3;1873.69;1777.87;0;0;2;0;995;2000673163;10.11;247.4;460.16
07:35;0;4101.81;0;2412.83;60;3;1873.77;1777.95;0.24;0.24;7;59.21;996;2000673163;11.51;247.35;369.91
07:40;0;4101.81;0;2412.83;60;3;1873.86;1778.03;0.17;0.18;7;42.16;996;2000673163;11.99;247.28;385.49
07:45;0;4101.82;0;2412.84;59.99;3;1873.94;1778.11;0.17;0.19;7;42.06;996;2000673163;12.19;247.74;372.24
07:50;0;4101.83;0;2412.84;59.99;3;1874.02;1778.2;0.24;0.23;7;58.96;996;2000673163;12.59;247.43;377.34
07:55;0;4101.84;0;2412.85;59.99;3;1874.11;1778.28;0.37;0.34;7;92.12;996;2000673163;12.81;247.64;364.43
08:00;0;4101.86;0;2412.86;59.99;3;1874.19;1778.37;0.55;0.46;7;134.74;996;2000673163;13.27;247.56;361.43
08:05;0;4101.88;0;2412.87;59.99;3;1874.27;1778.45;0.59;0.46;7;146.49;996;2000673163;13.86;247.95;390.04
