CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:50;0;2214.97;0;1302.92;59.99;3;811.18;770.06;0;0;3;0;374;2000673163;15.8;248.53;279.52
06:55;0;2214.97;0;1302.92;60;3;811.26;770.11;0;0.02;7;0.91;378;2000673163;15.86;248.46;271.82
07:00;0;2214.97;0;1302.92;60;3;811.34;770.19;0.01;0.05;7;2.83;378;2000673163;16.37;248.13;250.69
07:05;0;2214.97;0;1302.92;59.99;3;811.43;770.21;0;0.01;3;0.89;378;2000673163;16.29;247.92;387
07:10;0;2214.97;0;1302.92;59.99;3;811.51;770.21;0;0;3;0;378;2000673163;16.22;247.79;430.71
07:15;0;2214.97;0;1302.92;59.99;3;811.6;770.24;0.05;0.07;7;12.6;379;2000673163;16.52;247.65;399.22
07:20;0;2214.97;0;1302.93;59.99;3;811.68;770.33;0.14;0.17;7;34.24;379;2000673163;17.5;247.17;365.55
07:25;0;2214.98;0;1302.93;59.99;3;811.76;770.41;0.17;0.21;7;42.72;379;2000673163;17.7;247.4;326.36
07:30;0;2214.98;0;1302.93;59.99;3;811.84;770.49;0.19;0.24;7;46.44;379;2000673163;17.8;246.77;295.77
07:35;0;2214.99;0;1302.94;59.99;3;811.93;770.58;0.23;0.26;7;57.31;379;2000673163;18.27;247.13;332.22
07:40;0;2215;0;1302.94;60.01;3;812.01;770.66;0.28;0.27;7;67.79;379;2000673163;18.63;246.66;360.37
07:45;0;2215.01;0;1302.95;60;3;812.09;770.74;0.28;0.3;7;69.98;379;2000673163;18.9;246.79;329.78
07:50;0;2215.02;0;1302.96;59.99;3;812.18;770.83;0.33;0.29;7;79.73;379;2000673163;19.16;246.48;374.08
