CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:40;0;4713.25;0;2772.5;60.01;3;2293.31;2153.2;0;0;3;0;1344;2000673163;6.3;253.5;229
06:45;0;4713.25;0;2772.5;59.99;3;2293.39;2153.21;0;0;7;0.09;1346;2000673163;6.62;252.75;284.68
06:50;0;4713.25;0;2772.5;60;3;2293.48;2153.29;0.01;0.03;7;1.8;1346;2000673163;6.9;252.71;254.66
06:55;0;4713.25;0;2772.5;60;3;2293.56;2153.34;0.01;0.03;3;1.86;1346;2000673163;7.07;252.7;339.37
07:00;0;4713.25;0;2772.5;60;3;2293.64;2153.34;0;0;3;0;1346;2000673163;6.9;252.58;447.38
07:05;0;4713.25;0;2772.5;59.99;3;2293.73;2153.35;0.02;0.02;7;4.26;1347;2000673163;6.98;252.67;445.88
07:10;0;4713.25;0;2772.5;59.99;3;2293.81;2153.43;0.16;0.2;7;41.24;1347;2000673163;8.2;252.58;351.91
07:15;0;4713.26;0;2772.51;59.99;3;2293.89;2153.51;0.19;0.24;7;46.5;1347;2000673163;8.58;252.19;300.62
07:20;0;4713.27;0;2772.51;60;3;2293.98;2153.6;0.26;0.26;7;64.45;1347;2000673163;8.97;252.13;364.88
07:25;0;4713.28;0;2772.52;60;3;2294.06;2153.68;0.31;0.3;7;77.58;1347;2000673163;9.4;252;371.41
07:30;0;4713.29;0;2772.52;60;3;2294.14;2153.76;0.35;0.32;7;88.14;1347;2000673163;9.85;252.04;379.33
07:35;0;4713.3;0;2772.53;59.99;3;2294.23;2153.85;0.39;0.34;7;98.37;1347;2000673163;10.14;251.83;387.26
