CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;11710.04;0;6888.26;59.99;3;6020.6;5017.94;0;0;2;0;4091;2000673163;9.4;251.03;289.77
07:05;0;11710.04;0;6888.26;59.98;3;6020.68;5018.02;0.01;0.04;7;3.09;4092;2000673163;9.82;250.85;253.27
07:10;0;11710.04;0;6888.26;59.98;3;6020.76;5018.09;0.01;0.03;3;1.6;4092;2000673163;10.1;251.24;296.31
07:15;0;11710.04;0;6888.26;59.98;3;6020.85;5018.09;0;0;3;0;4092;2000673163;10.03;250.78;433.32
07:20;0;11710.04;0;6888.26;59.98;3;6020.93;5018.09;0;0;3;0;4092;2000673163;10.04;250.5;450.43
07:25;0;11710.04;0;6888.26;59.98;3;6021.01;5018.16;0.21;0.22;7;53.04;4093;2000673163;10.91;249.7;370.88
07:30;0;11710.06;0;6888.27;59.97;3;6021.1;5018.24;0.39;0.36;7;97.45;4093;2000673163;11.92;249.72;359.49
07:35;0;11710.08;0;6888.28;59.96;3;6021.18;5018.32;0.48;0.4;7;118.91;4093;2000673163;12.58;250.08;376.67
07:40;0;11710.09;0;6888.29;59.96;3;6021.26;5018.41;0.53;0.45;7;132.8;4093;2000673163;12.98;249.64;366.75
07:45;0;11710.12;0;6888.3;59.96;3;6021.35;5018.49;0.67;0.52;7;165.97;4093;2000673163;13.49;248.92;385.72
07:50;0;11710.15;0;6888.32;59.97;3;6021.43;5018.57;0.92;0.66;7;228.55;4093;2000673163;14.29;248.84;400.05
07:55;0;11710.18;0;6888.34;59.99;3;6021.51;5018.66;0.95;0.67;7;236.25;4093;2000673163;15.08;249.29;404.22
