CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:45;0;3622.39;0;2130.82;60;3;1519.85;1441.25;0;0;3;0;773;2000673163;7.21;250.79;269.38
06:50;0;3622.39;0;2130.82;59.98;3;1519.93;1441.26;0;0;7;0.13;777;2000673163;7.43;251.31;291.48
06:55;0;3622.39;0;2130.82;60;3;1520.01;1441.35;0.02;0.06;7;4.19;777;2000673163;7.5;251.3;252.1
07:00;0;3622.39;0;2130.82;60;3;1520.1;1441.43;0.05;0.12;6;12.27;777;2000673163;7.72;251.24;259.22
07:05;0;3622.4;0;2130.82;59.98;3;1520.18;1441.51;0.05;0.1;7;12.68;777;2000673163;8.43;251.46;322.69
07:10;0;3622.4;0;2130.82;59.99;3;1520.26;1441.6;0.09;0.14;7;21.7;777;2000673163;8.79;251.04;313.71
07:15;0;3622.4;0;2130.83;59.99;3;1520.35;1441.68;0.12;0.19;7;30.18;777;2000673163;8.82;250.66;292.93
07:20;0;3622.41;0;2130.83;59.99;3;1520.43;1441.77;0.19;0.21;7;46.43;777;2000673163;9.37;250.67;367.21
07:25;0;3622.42;0;2130.83;59.98;3;1520.51;1441.85;0.22;0.22;7;54.51;777;2000673163;9.86;250.25;379.24
07:30;0;3622.43;0;2130.84;59.99;3;1520.6;1441.93;0.26;0.26;7;64.01;777;2000673163;10.1;249.69;368.29
07:35;0;3622.44;0;2130.85;59.98;3;1520.68;1442.02;0.29;0.27;7;72.7;777;2000673163;10.45;249.47;389.5
07:40;0;3622.45;0;2130.85;59.98;3;1520.77;1442.1;0.33;0.3;7;81.94;777;2000673163;10.69;250.02;378.69
