CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;2328.65;0;1369.8;59.99;3;858.43;816.08;0;0;2;0;395;2000673163;16.37;247.17;279.03
07:00;0;2328.65;0;1369.8;59.98;3;858.52;816.12;0;0.01;7;0.36;401;2000673163;16.39;246.58;282.36
07:05;0;2328.65;0;1369.8;59.98;3;858.6;816.2;0.01;0.03;7;1.65;401;2000673163;16.4;246.31;248.03
07:10;0;2328.65;0;1369.8;59.99;3;858.68;816.29;0.01;0.05;7;3.13;401;2000673163;16.97;245.95;249.28
07:15;0;2328.65;0;1369.8;59.99;3;858.77;816.3;0;0.01;3;0.56;401;2000673163;16.75;246.65;395.68
07:20;0;2328.65;0;1369.8;59.99;3;858.84;816.3;0;0;3;0;401;2000673163;16.84;246.48;431.18
07:25;0;2328.66;0;1369.8;59.99;3;858.92;816.33;0.06;0.07;7;14.93;402;2000673163;17.16;247.65;410.75
07:30;0;2328.66;0;1369.8;59.99;3;859;816.41;0.24;0.26;7;59.33;402;2000673163;18.29;247.73;342.45
07:35;0;2328.68;0;1369.81;59.99;3;859.09;816.5;0.34;0.3;7;83.4;402;2000673163;18.9;247.24;377.13
07:40;0;2328.69;0;1369.82;59.99;3;859.17;816.58;0.43;0.36;7;105.51;402;2000673163;19.51;246.42;376.61
07:45;0;2328.71;0;1369.83;59.99;3;859.26;816.66;0.5;0.41;7;121.66;402;2000673163;20.06;246.33;377.44
07:50;0;2328.73;0;1369.84;60;3;859.34;816.75;0.56;0.47;7;138.51;402;2000673163;20.19;246.7;360.24
07:55;0;2328.75;0;1369.85;60;3;859.42;816.83;0.65;0.5;7;159.95;402;2000673163;20.71;245.78;382.54
