CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:40;0;11456.03;0;6738.84;59.99;3;5870.88;4875.66;0;0;2;0;4008;2000673163;3.09;250.2;281.78
06:45;0;11456.03;0;6738.84;59.99;3;5870.96;4875.72;0;0.01;7;0.41;4011;2000673163;3.39;250.08;272.83
06:50;0;11456.03;0;6738.84;59.98;3;5871.04;4875.8;0.01;0.03;7;1.72;4011;2000673163;3.69;249.93;252.16
06:55;0;11456.03;0;6738.84;60.01;3;5871.13;4875.89;0.04;0.09;7;8.63;4011;2000673163;3.72;249.69;251.55
07:00;0;11456.03;0;6738.84;59.99;3;5871.21;4875.97;0.06;0.14;7;15.45;4011;2000673163;3.9;249.7;250.21
07:05;0;11456.03;0;6738.84;59.98;3;5871.29;4876.05;0.05;0.11;7;12.66;4011;2000673163;4.49;249.88;302.47
07:10;0;11456.04;0;6738.85;59.99;3;5871.38;4876.13;0.08;0.13;7;20.55;4011;2000673163;4.94;250.57;335.36
07:15;0;11456.04;0;6738.85;59.99;3;5871.46;4876.22;0.12;0.16;7;30.8;4011;2000673163;5.29;250.04;359.29
07:20;0;11456.05;0;6738.85;59.99;3;5871.54;4876.3;0.15;0.17;7;37.15;4011;2000673163;5.62;249.31;395.51
07:25;0;11456.05;0;6738.85;60;3;5871.63;4876.38;0.18;0.19;7;44.89;4011;2000673163;6.23;248.74;382.62
07:30;0;11456.06;0;6738.86;59.98;3;5871.71;4876.47;0.2;0.2;7;49.37;4011;2000673163;6.26;248.87;391.43
07:35;0;11456.07;0;6738.86;59.97;3;5871.79;4876.55;0.21;0.21;7;52.49;4011;2000673163;6.69;249.29;403.84
