CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:20;0;10904.94;0;6414.67;59.98;3;5577.48;4594.35;0;0.01;7;0.53;3859;2000673163;10.76;246.9;282.82
07:25;0;10904.94;0;6414.67;59.99;3;5577.56;4594.43;0.01;0.04;7;2.37;3859;2000673163;11.28;247.09;249.79
07:30;0;10904.94;0;6414.67;59.99;3;5577.64;4594.45;0;0.01;3;1.07;3859;2000673163;11.29;247.49;389.99
07:35;0;10904.94;0;6414.67;59.99;3;5577.73;4594.45;0;0;3;0;3859;2000673163;11.3;247.04;445.07
07:40;0;10904.94;0;6414.67;60;3;5577.81;4594.49;0.06;0.08;7;15.34;3860;2000673163;11.75;247.4;407.72
07:45;0;10904.95;0;6414.68;59.99;3;5577.9;4594.57;0.14;0.17;7;33.75;3860;2000673163;12.74;248.03;357.87
07:50;0;10904.96;0;6414.68;59.99;3;5577.98;4594.65;0.15;0.17;7;36.59;3860;2000673163;13.19;248.4;367.42
07:55;0;10904.96;0;6414.68;60;3;5578.06;4594.74;0.19;0.2;7;46.88;3860;2000673163;13.57;248.38;383.32
08:00;0;10904.97;0;6414.69;59.99;3;5578.15;4594.82;0.31;0.28;7;76.23;3860;2000673163;13.95;248.23;378.6
08:05;0;10904.99;0;6414.7;59.99;3;5578.23;4594.91;0.45;0.37;7;112.47;3860;2000673163;14.51;247.96;388.69
08:10;0;10905.01;0;6414.71;59.98;3;5578.32;4594.99;0.59;0.46;7;146.2;3860;2000673163;15.07;247.56;391
08:15;0;10905.04;0;6414.73;59.99;3;5578.4;4595.08;0.67;0.51;7;166.58;3860;2000673163;15.77;247.46;389.37
