CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;5375.97;0;3162.34;59.97;3;2620.49;2432;0;0;3;0;1487;2000673163;6.9;246.57;259.83
07:10;0;5375.97;0;3162.34;59.98;3;2620.58;2432.02;0;0;7;0.12;1489;2000673163;7.09;246.61;285.13
07:15;0;5375.97;0;3162.34;59.99;3;2620.66;2432.1;0.01;0.02;7;1.03;1489;2000673163;7.48;247.03;248.52
07:20;0;5375.97;0;3162.34;59.99;3;2620.74;2432.18;0.02;0.05;7;3.58;1489;2000673163;7.55;246.97;249.97
07:25;0;5375.97;0;3162.34;59.99;3;2620.83;2432.18;0;0;3;0.03;1489;2000673163;7.5;247.86;440.45
07:30;0;5375.97;0;3162.34;59.99;3;2620.91;2432.18;0;0;3;0;1489;2000673163;7.49;248.22;454.6
07:35;0;5375.97;0;3162.34;59.99;3;2620.99;2432.18;0;0;3;0;1489;2000673163;7.5;249.06;458.08
07:40;0;5375.97;0;3162.34;60;3;2621.08;2432.18;0;0;3;0;1489;2000673163;7.5;249.24;460.71
07:45;0;5375.97;0;3162.34;60;3;2621.16;2432.21;0.07;0.07;7;16.26;1490;2000673163;7.88;248.73;433.92
07:50;0;5375.98;0;3162.34;60;3;2621.24;2432.3;0.21;0.21;7;51.43;1490;2000673163;9.19;248.29;395.62
07:55;0;5375.99;0;3162.35;59.99;3;2621.33;2432.38;0.25;0.24;7;60.71;1490;2000673163;9.58;248.7;381.25
08:00;0;5376;0;3162.35;59.99;3;2621.41;2432.46;0.26;0.24;7;65.38;1490;2000673163;10.09;248.88;403.04
