CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;14026.71;0;8251.01;60.01;3;7357.89;6183.21;0;0;3;0;5087;2000673163;10.92;250.52;276.11
06:35;0;14026.71;0;8251.01;59.99;3;7357.97;6183.24;0;0.01;7;0.34;5090;2000673163;11.22;250.15;285.82
06:40;0;14026.71;0;8251.01;60;3;7358.06;6183.32;0.02;0.05;2;3.8;5090;2000673163;11.35;250.19;258.92
06:45;0;14026.71;0;8251.01;59.99;3;7358.14;6183.32;0;0;3;0;5090;2000673163;11.29;250.7;434.8
06:50;0;14026.71;0;8251.01;59.99;3;7358.22;6183.32;0;0;3;0;5090;2000673163;11.3;250.15;450.59
06:55;0;14026.71;0;8251.01;60;3;7358.31;6183.38;0.12;0.13;7;29.92;5091;2000673163;12.06;250.29;407.29
07:00;0;14026.72;0;8251.01;59.98;3;7358.39;6183.46;0.22;0.22;7;54.03;5091;2000673163;13.1;250.04;378.73
07:05;0;14026.73;0;8251.02;59.98;3;7358.47;6183.54;0.23;0.23;7;58.23;5091;2000673163;13.38;249.81;385.07
07:10;0;14026.74;0;8251.02;60;3;7358.56;6183.63;0.26;0.25;7;65.89;5091;2000673163;13.83;249.98;383.91
07:15;0;14026.75;0;8251.03;59.99;3;7358.64;6183.71;0.35;0.31;7;88.24;5091;2000673163;14.06;249.39;383.13
07:20;0;14026.77;0;8251.04;59.98;3;7358.72;6183.79;0.41;0.36;7;101.49;5091;2000673163;14.48;248.75;374.51
07:25;0;14026.78;0;8251.05;59.99;3;7358.81;6183.88;0.45;0.36;7;112.91;5091;2000673163;14.91;249.07;400.69
