CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;14305.21;0;8414.83;59.98;3;7461.45;6283.32;0;0;2;0;5126;2000673163;13.2;248.89;276.89
06:35;0;14305.21;0;8414.83;59.97;3;7461.53;6283.36;0;0.01;7;0.39;5129;2000673163;13.2;249.45;272.58
06:40;0;14305.21;0;8414.83;59.97;3;7461.61;6283.44;0.01;0.03;7;1.99;5129;2000673163;13.59;250.78;253.3
06:45;0;14305.21;0;8414.83;59.98;3;7461.7;6283.48;0.01;0.03;3;1.95;5129;2000673163;13.61;251.11;346.34
06:50;0;14305.21;0;8414.83;59.97;3;7461.78;6283.48;0;0;3;0;5129;2000673163;13.23;250.68;432.55
06:55;0;14305.21;0;8414.83;60.01;3;7461.86;6283.49;0.03;0.04;7;7.3;5130;2000673163;13.48;250.46;423.44
07:00;0;14305.21;0;8414.83;60.01;3;7461.95;6283.58;0.2;0.24;7;48.62;5130;2000673163;14.64;250.33;322.34
07:05;0;14305.22;0;8414.84;59.98;3;7462.03;6283.66;0.25;0.24;7;61.61;5130;2000673163;15.29;248.6;383.58
07:10;0;14305.24;0;8414.84;59.98;3;7462.11;6283.74;0.39;0.33;7;95.82;5130;2000673163;15.86;248.46;384.95
07:15;0;14305.25;0;8414.85;59.98;3;7462.2;6283.83;0.46;0.38;7;114.17;5130;2000673163;16.39;249.67;390.84
07:20;0;14305.27;0;8414.86;59.98;3;7462.28;6283.91;0.49;0.4;7;121.39;5130;2000673163;16.65;249.83;387.01
07:25;0;14305.29;0;8414.88;59.98;3;7462.36;6283.99;0.65;0.52;7;163.29;5130;2000673163;17.13;250.08;376.69
