CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
05:55;0;6629.08;0;3899.46;60;3;3653.62;2909.61;0;0;2;0;2655;2000673163;14.48;247.42;280.02
06:00;0;6629.08;0;3899.46;60.02;3;3653.7;2909.66;0;0.01;7;0.45;2658;2000673163;14.5;247.64;265.74
06:05;0;6629.08;0;3899.46;60;3;3653.79;2909.75;0.01;0.03;7;1.74;2658;2000673163;14.92;246.54;249.08
06:10;0;6629.08;0;3899.46;60;3;3653.87;2909.83;0.03;0.07;7;6;2658;2000673163;15.1;246.12;248.22
06:15;0;6629.09;0;3899.46;60;3;3653.96;2909.86;0.01;0.02;3;1.49;2658;2000673163;15.08;249.51;390.07
06:20;0;6629.09;0;3899.46;59.98;3;3654.04;2909.9;0.09;0.11;7;21.75;2659;2000673163;15.4;248.67;369.66
06:25;0;6629.09;0;3899.47;59.97;3;3654.12;2909.99;0.17;0.2;7;41.35;2659;2000673163;16.37;249.53;350.16
06:30;0;6629.1;0;3899.47;59.97;3;3654.21;2910.07;0.26;0.26;7;65.18;2659;2000673163;16.72;249.03;360.7
06:35;0;6629.12;0;3899.48;59.97;3;3654.29;2910.16;0.38;0.33;7;95.21;2659;2000673163;17.45;249.04;384.02
06:40;0;6629.13;0;3899.49;59.99;3;3654.38;2910.24;0.39;0.35;7;97.04;2659;2000673163;17.72;248.3;369.49
06:45;0;6629.15;0;3899.5;60;3;3654.46;2910.32;0.43;0.38;7;106.93;2659;2000673163;18.22;248.03;368.5
06:50;0;6629.17;0;3899.51;60;3;3654.54;2910.41;0.62;0.49;7;153.05;2659;2000673163;18.6;247.74;380.5
