CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:05;0;3920.06;0;2305.92;58.69;3;1735.45;1646.52;0;0;3;0;912;2000673163;8.79;249.1;276.93
07:10;0;3920.06;0;2305.92;59.99;3;1735.53;1646.57;0.01;0.02;7;1.08;915;2000673163;8.8;248.85;267.51
07:15;0;3920.06;0;2305.92;59.98;3;1735.62;1646.66;0.01;0.05;3;3.27;915;2000673163;9.31;248.33;251.74
07:20;0;3920.06;0;2305.92;59.99;3;1735.7;1646.66;0;0;3;0;915;2000673163;9.33;248.19;422.53
07:25;0;3920.06;0;2305.92;59.99;3;1735.78;1646.66;0;0;3;0;915;2000673163;9.37;248.05;423.77
07:30;0;3920.07;0;2305.92;59.98;3;1735.87;1646.7;0.05;0.07;7;12.99;916;2000673163;9.77;243.15;385.51
07:35;0;3920.07;0;2305.93;59.99;3;1735.95;1646.78;0.18;0.2;7;42.69;916;2000673163;10.72;241.62;333.22
07:40;0;3920.08;0;2305.93;59.98;3;1736.03;1646.86;0.29;0.29;7;69.59;916;2000673163;11.27;241.69;338.91
07:45;0;3920.09;0;2305.94;59.99;3;1736.12;1646.95;0.33;0.35;7;79.51;916;2000673163;11.42;241.3;305.27
07:50;0;3920.11;0;2305.95;59.99;3;1736.2;1647.03;0.37;0.35;7;89.21;916;2000673163;11.97;241.06;335.03
07:55;0;3920.12;0;2305.95;59.99;3;1736.28;1647.11;0.46;0.37;7;111.37;916;2000673163;12.55;241.3;386.46
08:00;0;3920.14;0;2305.97;59.99;3;1736.37;1647.2;0.55;0.43;7;132.45;916;2000673163;12.91;241.28;376.2
