CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:15;0;6386.73;0;3756.9;59.98;0;3457.32;2823.55;0;0;0;0;2401;2000673163;11.3;250.6;225
06:20;0;6386.73;0;3756.9;59.97;3;3457.41;2823.55;0;0;3;0;2402;2000673163;11.44;248.6;287.33
06:25;0;6386.73;0;3756.9;59.97;3;3457.49;2823.58;0;0.01;7;0.27;2406;2000673163;11.97;248.42;291.68
06:30;0;6386.73;0;3756.9;59.97;3;3457.57;2823.66;0.01;0.03;7;1.55;2406;2000673163;12;248.2;249.29
06:35;0;6386.73;0;3756.9;59.97;3;3457.66;2823.75;0.01;0.03;7;1.62;2406;2000673163;12.05;247.9;249.43
06:40;0;6386.73;0;3756.9;59.99;3;3457.74;2823.83;0.01;0.04;7;2.74;2406;2000673163;12.53;247.29;250.39
06:45;0;6386.73;0;3756.9;59.98;3;3457.82;2823.84;0;0;3;0.32;2406;2000673163;12.25;246.75;409.51
06:50;0;6386.73;0;3756.9;59.97;3;3457.91;2823.84;0;0;3;0;2406;2000673163;12.08;247.22;448.14
06:55;0;6386.74;0;3756.91;60;3;3457.99;2823.88;0.19;0.17;7;45.68;2407;2000673163;12.92;247.16;407.36
07:00;0;6386.76;0;3756.92;60;3;3458.07;2823.97;0.71;0.54;7;174.8;2407;2000673163;14.63;247.36;383.83
07:05;0;6386.8;0;3756.94;59.98;3;3458.16;2824.05;0.85;0.62;7;209.38;2407;2000673163;15.61;246.8;393.76
07:10;0;6386.83;0;3756.96;59.98;3;3458.24;2824.13;0.91;0.66;7;224.72;2407;2000673163;16.34;247.44;396.14
