CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;2647.5;0;1557.35;59.98;3;998.31;952.17;0;0;2;0;468;2000673163;14.5;252.02;276.54
07:20;0;2647.5;0;1557.35;59.99;3;998.4;952.17;0;0;2;0;471;2000673163;14.76;252.1;291.83
07:25;0;2647.5;0;1557.35;59.99;3;998.48;952.25;0.01;0.02;7;1;473;2000673163;15.09;252.1;255.81
07:30;0;2647.5;0;1557.35;59.99;3;998.55;952.32;0.02;0.06;7;4.67;473;2000673163;15.1;251.76;252.97
07:35;0;2647.5;0;1557.35;59.99;3;998.63;952.37;0.02;0.06;3;5.13;473;2000673163;15.21;251.54;313.98
07:40;0;2647.5;0;1557.35;59.99;3;998.71;952.37;0;0;3;0;473;2000673163;15.1;251.48;424.48
07:45;0;2647.5;0;1557.35;59.99;3;998.8;952.37;0;0;6;0.88;474;2000673163;15.14;251.37;431.33
07:50;0;2647.5;0;1557.36;59.99;3;998.89;952.46;0.12;0.16;7;29.43;474;2000673163;16.33;251.27;355.6
07:55;0;2647.51;0;1557.36;60;3;998.97;952.54;0.15;0.19;7;37.33;474;2000673163;16.89;250.9;345.79
08:00;0;2647.52;0;1557.36;60;3;999.05;952.63;0.18;0.22;7;44.61;474;2000673163;16.99;250.85;330.76
08:05;0;2647.52;0;1557.37;59.99;3;999.14;952.71;0.18;0.24;7;44.15;474;2000673163;17;250.69;291.65
08:10;0;2647.53;0;1557.37;59.99;3;999.22;952.8;0.24;0.26;7;58.59;474;2000673163;17.65;250.5;338.63
08:15;0;2647.54;0;1557.38;59.99;3;999.31;952.88;0.28;0.27;7;70.04;474;2000673163;17.9;249.72;366
