CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;8274.23;0;4867.2;59.99;3;4476.81;3529.65;0;0;2;0;3333;2000673163;16.01;251.49;280.29
06:35;0;8274.23;0;4867.2;59.98;3;4476.89;3529.65;0;0;2;0;3333;2000673163;16.3;251.41;290.11
06:40;0;8274.23;0;4867.2;59.99;3;4476.98;3529.67;0;0;7;0.06;3335;2000673163;16.39;251.53;289.51
06:45;0;8274.23;0;4867.2;59.99;3;4477.06;3529.71;0;0.01;7;0.39;3339;2000673163;16.4;251.68;280.41
06:50;0;8274.23;0;4867.2;59.99;3;4477.14;3529.8;0.02;0.07;7;5.76;3339;2000673163;16.45;251.46;252.25
06:55;0;8274.23;0;4867.2;59.98;3;4477.23;3529.87;0.02;0.05;3;4.12;3339;2000673163;16.91;251.73;271.51
07:00;0;8274.23;0;4867.2;59.99;3;4477.31;3529.87;0;0;3;0;3339;2000673163;16.51;251.88;417.06
07:05;0;8274.23;0;4867.2;60;3;4477.4;3529.87;0;0;3;0;3339;2000673163;16.42;251.16;427.44
07:10;0;8274.24;0;4867.2;60.01;3;4477.48;3529.93;0.1;0.14;7;24.03;3340;2000673163;17.34;251.27;337.73
07:15;0;8274.24;0;4867.2;60;3;4477.56;3530.02;0.15;0.2;7;36.45;3340;2000673163;17.96;252.15;314.81
07:20;0;8274.25;0;4867.21;60;3;4477.64;3530.1;0.2;0.25;7;49.81;3340;2000673163;18.29;252.05;306.72
07:25;0;8274.26;0;4867.21;59.99;3;4477.73;3530.18;0.27;0.27;7;67;3340;2000673163;18.71;251.35;358.94
