CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:15;0;7855.7;0;4621;60.01;3;4325.99;3382.37;0;0;2;0;3267;2000673163;18.9;247.51;277.57
06:20;0;7855.7;0;4621;59.99;3;4326.07;3382.37;0;0;7;0.03;3270;2000673163;18.9;247.55;295.51
06:25;0;7855.7;0;4621;59.98;3;4326.15;3382.46;0.01;0.02;7;1.05;3270;2000673163;19.08;247.39;248.39
06:30;0;7855.7;0;4621;59.98;3;4326.24;3382.54;0.02;0.06;6;4.16;3270;2000673163;19.54;247.33;249.04
06:35;0;7855.7;0;4621;59.98;3;4326.32;3382.62;0.05;0.12;7;11.73;3270;2000673163;19.59;247.2;248.55
06:40;0;7855.7;0;4621;59.98;3;4326.4;3382.71;0.06;0.13;7;14.65;3270;2000673163;19.72;247.3;249.25
06:45;0;7855.7;0;4621;59.99;3;4326.48;3382.79;0.06;0.11;7;13.75;3270;2000673163;20.17;246.7;314.12
06:50;0;7855.71;0;4621.01;59.97;3;4326.57;3382.87;0.11;0.16;7;25.75;3270;2000673163;20.5;246.53;312.28
06:55;0;7855.71;0;4621.01;59.98;3;4326.65;3382.96;0.12;0.15;7;30.09;3270;2000673163;20.8;246.11;364.25
07:00;0;7855.72;0;4621.01;59.98;3;4326.74;3383.04;0.14;0.19;7;34.35;3270;2000673163;20.8;246.5;319.95
07:05;0;7855.72;0;4621.01;59.98;3;4326.82;3383.12;0.21;0.24;7;51.89;3270;2000673163;21.27;246.64;324.88
07:10;0;7855.73;0;4621.02;59.98;3;4326.9;3383.2;0.28;0.26;7;67.67;3270;2000673163;21.58;246.88;374.97
