CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;10532.36;0;6195.51;60.01;3;5346.86;4373.68;0;0;3;0;3718;2000673163;10.1;248.38;272.25
07:00;0;10532.36;0;6195.51;59.99;3;5346.95;4373.7;0;0;7;0.2;3720;2000673163;10.24;247.58;288.54
07:05;0;10532.36;0;6195.51;59.97;3;5347.03;4373.78;0.02;0.05;7;3.88;3720;2000673163;10.67;247.4;248.64
07:10;0;10532.36;0;6195.51;59.99;3;5347.11;4373.84;0.01;0.04;0;2.36;3720;2000673163;10.73;248.18;294.07
07:15;0;10532.36;0;6195.51;59.99;3;5347.2;4373.84;0;0;3;0;3720;2000673163;10.68;248.09;435.97
07:20;0;10532.36;0;6195.51;59.99;3;5347.28;4373.84;0;0;3;0;3720;2000673163;10.69;247.59;445.04
07:25;0;10532.37;0;6195.51;59.98;3;5347.36;4373.92;0.12;0.15;7;29.3;3721;2000673163;11.58;247.57;353.32
07:30;0;10532.37;0;6195.51;59.99;3;5347.45;4374;0.14;0.2;7;35.36;3721;2000673163;12;248.51;302.7
07:35;0;10532.38;0;6195.52;59.98;3;5347.53;4374.08;0.18;0.22;7;43.66;3721;2000673163;12.32;249.01;312.3
07:40;0;10532.39;0;6195.52;59.99;3;5347.61;4374.17;0.19;0.25;7;45.82;3721;2000673163;12.52;248.39;280.51
07:45;0;10532.39;0;6195.53;59.99;3;5347.7;4374.25;0.22;0.27;7;54.24;3721;2000673163;12.61;248.34;295.55
07:50;0;10532.4;0;6195.53;59.99;3;5347.78;4374.33;0.27;0.29;7;65.92;3721;2000673163;13.16;247.77;322.49
