CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:45;0;12815.98;0;7538.81;59.99;3;6720.02;5684.66;0;0;7;0.09;4533;2000673163;7.45;252.63;293.53
06:50;0;12815.98;0;7538.81;59.99;3;6720.1;5684.74;0.01;0.03;7;1.69;4533;2000673163;7.5;252.47;253.54
06:55;0;12815.98;0;7538.81;60;3;6720.19;5684.82;0.04;0.1;6;8.88;4533;2000673163;7.84;251.99;253.99
07:00;0;12815.98;0;7538.81;59.98;3;6720.27;5684.9;0.03;0.07;7;6.93;4533;2000673163;8.44;251.39;315.2
07:05;0;12815.98;0;7538.81;59.97;3;6720.35;5684.99;0.06;0.11;7;14.07;4533;2000673163;8.79;251.21;303.24
07:10;0;12815.99;0;7538.82;59.97;3;6720.44;5685.07;0.12;0.17;7;30.91;4533;2000673163;9.17;250.92;335.2
07:15;0;12816;0;7538.82;59.97;3;6720.52;5685.16;0.34;0.31;7;83.96;4533;2000673163;9.86;250.82;371.66
07:20;0;12816.02;0;7538.84;59.97;3;6720.6;5685.24;0.56;0.44;7;140.31;4533;2000673163;10.94;250.72;395.93
07:25;0;12816.04;0;7538.85;59.97;3;6720.69;5685.32;0.47;0.39;7;118.58;4533;2000673163;11.28;250.47;390.72
07:30;0;12816.05;0;7538.86;59.97;3;6720.77;5685.4;0.48;0.39;7;119.71;4533;2000673163;11.42;250.67;394.59
07:35;0;12816.07;0;7538.87;59.98;3;6720.85;5685.49;0.52;0.41;7;129.24;4533;2000673163;11.98;250.17;401.2
07:40;0;12816.11;0;7538.89;59.98;3;6720.94;5685.57;1.07;0.76;7;267.82;4533;2000673163;12.88;249.94;403.11
