CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:55;0;3862.06;0;2271.8;59.99;3;1696.3;1608.76;0;0;3;0;886;2000673163;5.92;249.56;273.34
07:00;0;3862.06;0;2271.8;59.98;3;1696.39;1608.78;0;0;7;0.26;889;2000673163;6.26;249.17;287.75
07:05;0;3862.06;0;2271.8;59.98;3;1696.47;1608.86;0.01;0.05;7;3.21;889;2000673163;6.3;247.97;249.53
07:10;0;3862.06;0;2271.8;59.98;3;1696.55;1608.92;0.02;0.06;3;5.33;889;2000673163;6.61;247.08;321.94
07:15;0;3862.06;0;2271.8;59.98;3;1696.64;1608.92;0;0;3;0;889;2000673163;6.3;247.15;443.51
07:25;0;3862.07;0;2271.8;59.99;3;1696.79;1608.97;0.05;0.06;7;12.62;890;2000673163;6.7;247.36;414.6
07:30;0;3862.07;0;2271.81;59.98;3;1696.87;1609.05;0.19;0.22;7;46.11;890;2000673163;7.98;246.76;332.63
07:35;0;3862.08;0;2271.81;59.99;3;1696.95;1609.14;0.26;0.26;7;64.35;890;2000673163;8.41;246.88;361.27
07:40;0;3862.09;0;2271.82;59.99;3;1697.04;1609.22;0.33;0.3;7;81.24;890;2000673163;8.84;247.7;379.26
07:45;0;3862.11;0;2271.83;59.99;3;1697.12;1609.3;0.4;0.33;7;98.3;890;2000673163;9.4;248.29;403.33
07:50;0;3862.13;0;2271.84;59.99;3;1697.2;1609.39;0.49;0.38;7;120.45;890;2000673163;9.97;247.42;405.78
07:55;0;3862.15;0;2271.85;59.99;3;1697.29;1609.47;0.58;0.45;7;143.78;890;2000673163;10.27;246.93;391.77
