CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;12236.55;0;7197.97;60.01;3;6422.94;5400.46;0;0;3;0;4357;2000673163;6.86;249.49;278.09
07:05;0;12236.55;0;7197.97;59.99;3;6423.02;5400.48;0;0;7;0.24;4363;2000673163;6.88;249.67;290.84
07:10;0;12236.55;0;7197.97;59.99;3;6423.11;5400.57;0.01;0.03;7;1.55;4363;2000673163;6.99;249.57;251.12
07:15;0;12236.55;0;7197.97;59.98;3;6423.19;5400.64;0.01;0.04;0;2.61;4363;2000673163;7.47;249.17;265.49
07:20;0;12236.55;0;7197.97;59.98;3;6423.27;5400.64;0;0;3;0;4363;2000673163;6.97;248.4;438.75
07:25;0;12236.55;0;7197.97;59.99;3;6423.36;5400.64;0;0;3;0;4363;2000673163;6.9;248.19;446.13
07:30;0;12236.55;0;7197.97;60;3;6423.44;5400.64;0;0;3;0;4363;2000673163;7.03;248.22;451.77
07:35;0;12236.55;0;7197.97;60.01;3;6423.52;5400.64;0;0;3;0;4363;2000673163;7.29;247.98;457.6
07:40;0;12236.55;0;7197.97;60.02;3;6423.61;5400.68;0.07;0.08;7;16.55;4364;2000673163;7.72;247.75;419.3
07:45;0;12236.55;0;7197.97;60.02;3;6423.69;5400.76;0.17;0.19;7;41.95;4364;2000673163;8.78;248.06;360.07
07:50;0;12236.56;0;7197.98;60.04;3;6423.77;5400.85;0.18;0.18;7;43.25;4364;2000673163;9.2;247.96;401.24
07:55;0;12236.57;0;7197.98;60.03;3;6423.86;5400.93;0.2;0.2;7;49.13;4364;2000673163;9.44;248.25;401.64
