CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:00;0;6901.71;14;4059.83;60.09;0;3836.13;3017.33;0;0;8;0;2946;2000673163;13.9;250.43;264.52
06:05;0;6901.71;53;4059.83;60.02;3;3836.21;3017.33;0;0;8;0;2946;2000673163;13.9;249.22;321.37
06:10;0;6901.71;53;4059.83;60.02;3;3836.3;3017.33;0;0;8;0;2946;2000673163;13.9;248.29;350.77
06:15;0;6901.71;53;4059.83;60.01;3;3836.38;3017.33;0;0;8;0;2946;2000673163;13.99;249.08;383.69
06:20;0;6901.71;53;4059.83;60;3;3836.46;3017.33;0;0;8;0;2946;2000673163;14.32;249.46;402.87
06:25;0;6901.71;53;4059.83;59.97;3;3836.55;3017.33;0;0;8;0;2946;2000673163;14.46;248.39;418.17
06:30;0;6901.71;53;4059.83;59.97;3;3836.63;3017.33;0;0;8;0;2946;2000673163;14.48;248.09;433.09
06:35;0;6901.71;53;4059.83;59.97;3;3836.71;3017.33;0;0;8;0;2946;2000673163;14.5;248.35;437.83
06:40;0;6901.71;0;4059.83;59.97;3;3836.8;3017.33;0;0;3;0;2946;2000673163;14.5;248.28;446.05
06:45;0;6901.71;0;4059.83;59.96;3;3836.88;3017.35;0.11;0.1;7;26.41;2947;2000673163;14.91;248.31;426.05
06:50;0;6901.72;0;4059.84;59.97;3;3836.96;3017.4;0.26;0.22;3;64.05;2947;2000673163;16.1;248.92;411.63
06:55;0;6901.73;0;4059.84;59.99;3;3837.05;3017.43;0.19;0.15;7;46.29;2948;2000673163;15.49;248.3;434.46
07:00;0;6901.75;0;4059.85;59.99;3;3837.13;3017.51;0.6;0.47;7;149.45;2948;2000673163;17.4;248.09;385.32
