CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
05:55;0;6795.2;0;3997.18;60;3;3750.89;2974.76;0;0;3;0.02;2807;2000673163;15.24;250.16;281.14
06:00;0;6795.2;0;3997.18;60;3;3750.95;2974.82;0.01;0.02;7;1.33;2808;2000673163;15.72;250.69;258.69
06:05;0;6795.2;0;3997.18;59.97;3;3751.04;2974.9;0.05;0.11;7;11.02;2808;2000673163;15.8;250.11;251.57
06:10;0;6795.21;16;3997.18;59.98;3;3751.12;2974.99;0.06;0.11;8;13.76;2808;2000673163;16.24;249.53;303.48
06:15;0;6795.21;0;3997.18;59.97;3;3751.2;2974.99;0;0;3;0;2808;2000673163;15.86;249.11;433.58
06:20;0;6795.21;0;3997.18;59.97;3;3751.29;2975.06;0.18;0.19;7;44.08;2809;2000673163;16.72;249.05;375.86
06:25;0;6795.22;0;3997.19;59.98;3;3751.37;2975.14;0.28;0.26;7;68.4;2809;2000673163;17.64;247.72;371.97
06:30;0;6795.24;0;3997.2;59.97;3;3751.45;2975.23;0.37;0.32;7;90.62;2809;2000673163;18.09;246.35;376.76
06:35;0;6795.25;0;3997.21;59.96;3;3751.54;2975.31;0.47;0.4;7;116.16;2809;2000673163;18.49;247.08;372.52
06:40;0;6795.27;0;3997.22;59.96;3;3751.62;2975.4;0.54;0.44;7;133.17;2809;2000673163;18.88;247.66;380.2
06:45;0;6795.29;0;3997.23;59.96;3;3751.7;2975.48;0.66;0.51;7;163.52;2809;2000673163;19.42;247.4;385.4
06:50;0;6795.32;0;3997.25;59.96;3;3751.79;2975.56;0.74;0.56;7;183.33;2809;2000673163;19.93;247.98;385.26
