CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
10:20;0;7079.88;0;4164.64;59.97;3;4009.79;3076.95;9.48;6.02;7;2359.48;3136;2000673163;55.74;248.91;408.6
10:25;0;7080.2;0;4164.82;59.97;3;4009.88;3077.04;9.07;5.84;7;2258.44;3136;2000673163;58.93;248.95;402.94
10:30;0;7080.45;0;4164.97;59.96;3;4009.96;3077.12;7.12;4.64;7;1765.87;3136;2000673163;54.14;247.92;396.14
10:35;0;7080.71;0;4165.13;59.96;3;4010.04;3077.21;7.25;4.73;7;1796.73;3136;2000673163;57.47;248.01;395.61
10:40;0;7080.86;0;4165.21;59.96;3;4010.11;3077.27;5.26;3.41;7;1298.92;3136;2000673163;52.96;247.21;397.61
10:45;0;7081.13;0;4165.37;59.96;3;4010.2;3077.36;7.4;4.7;7;1827.67;3136;2000673163;56.22;247.14;405.42
10:50;0;7081.46;0;4165.56;59.97;3;4010.28;3077.44;9.26;5.9;7;2298.08;3136;2000673163;59.87;248.08;405.86
10:55;0;7081.78;0;4165.75;59.99;3;4010.37;3077.53;9.28;5.95;7;2300.56;3136;2000673163;57.76;248.02;403.23
11:00;0;7082.07;0;4165.92;59.99;3;4010.45;3077.61;8.16;5.39;7;2023.4;3136;2000673163;55.96;247.68;391.29
11:05;0;7082.37;0;4166.1;59.98;3;4010.53;3077.69;8.4;5.5;7;2096.7;3136;2000673163;56.04;249.48;396.61
11:10;0;7082.62;0;4166.25;59.98;3;4010.62;3077.78;7.21;4.72;7;1797.72;3136;2000673163;52.95;249.37;396
11:15;0;7082.97;0;4166.45;59.98;3;4010.7;3077.86;10.02;6.45;7;2498.49;3136;2000673163;59.95;249.45;403.89
