CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:15;0;2684.42;0;1579.07;59.99;3;1031.67;983.88;0;0.01;7;0.46;488;2000673163;14.5;250.17;277.75
07:20;0;2684.42;0;1579.07;59.99;3;1031.76;983.96;0.03;0.09;7;8.23;488;2000673163;14.88;249.92;250.79
07:25;0;2684.43;0;1579.07;59.99;3;1031.84;984.05;0.07;0.15;7;16.68;488;2000673163;15.09;249.94;252.88
07:30;0;2684.43;0;1579.08;59.99;3;1031.93;984.13;0.05;0.12;7;12.68;488;2000673163;15.61;250.07;257.33
07:35;0;2684.43;0;1579.08;59.99;3;1032.01;984.21;0.03;0.08;7;7.35;488;2000673163;15.78;249.23;256.2
07:40;0;2684.43;0;1579.08;59.99;3;1032.1;984.28;0.01;0.04;3;2.42;488;2000673163;15.65;249.16;294.28
07:45;0;2684.43;0;1579.08;59.98;3;1032.18;984.28;0;0;3;0;488;2000673163;15.1;249.51;420.96
07:50;0;2684.43;0;1579.08;59.99;3;1032.26;984.28;0;0;3;0;488;2000673163;15.1;248.78;420.47
07:55;0;2684.43;0;1579.08;59.99;3;1032.35;984.33;0.06;0.09;7;13.59;489;2000673163;15.68;249.04;351.35
08:00;0;2684.44;0;1579.08;59.99;3;1032.43;984.42;0.23;0.25;7;57.67;489;2000673163;16.62;249.94;337.62
08:05;0;2684.45;0;1579.09;59.98;3;1032.52;984.5;0.43;0.38;7;107.02;489;2000673163;17.52;249.52;369.02
08:10;0;2684.47;0;1579.1;59.98;3;1032.6;984.59;0.4;0.36;7;100.53;489;2000673163;17.7;249.22;367.87
