CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:30;0;6193.07;0;3642.98;59.96;3;3146.37;2742.01;0;0;3;0;2003;2000673163;10.7;248.06;285.7
06:35;0;6193.07;0;3642.98;59.95;3;3146.45;2742.01;0;0;3;0;2003;2000673163;10.7;247.38;339.67
06:40;0;6193.07;0;3642.98;59.95;3;3146.53;2742.01;0;0;3;0;2003;2000673163;10.82;246.62;380.77
06:45;0;6193.07;0;3642.98;59.95;3;3146.62;2742.01;0;0;3;0;2003;2000673163;11.15;247.63;411.91
06:50;0;6193.07;0;3642.98;59.95;3;3146.7;2742.01;0;0;3;0;2003;2000673163;11.24;248.09;426.27
06:55;0;6193.07;0;3642.98;59.98;3;3146.78;2742.01;0;0;3;0;2003;2000673163;11.28;248.26;431.97
07:00;0;6193.07;0;3642.98;59.97;3;3146.87;2742.05;0.05;0.07;7;11.71;2004;2000673163;11.57;248.83;386.7
07:05;0;6193.08;0;3642.99;59.96;3;3146.95;2742.14;0.12;0.17;7;30;2004;2000673163;12.48;249.69;330.36
07:10;0;6193.08;15;3642.99;59.95;3;3147.03;2742.15;0.02;0.03;8;4.76;2004;2000673163;11.91;249.01;422.8
07:15;0;6193.08;0;3642.99;59.95;3;3147.12;2742.15;0;0;3;0;2004;2000673163;11.32;249.06;448.24
07:20;0;6193.08;15;3642.99;59.98;3;3147.2;2742.15;0;0;8;0;2004;2000673163;11.35;249.51;451.77
07:25;0;6193.08;53;3642.99;59.99;3;3147.28;2742.15;0;0;8;0;2004;2000673163;11.41;248;455.32
07:30;0;6193.08;0;3642.99;59.99;3;3147.37;2742.15;0;0;3;0;2004;2000673163;11.68;247.92;458.79
