CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
07:00;0;12313.3;0;7243.12;59.98;3;6464.45;5440.08;0;0;6;0;4378;2000673163;6.3;249.18;283.46
07:05;0;12313.3;0;7243.12;59.98;3;6464.54;5440.15;0.01;0.02;7;1.04;4381;2000673163;6.64;248.93;260.43
07:10;0;12313.3;0;7243.12;59.99;3;6464.62;5440.23;0.01;0.04;2;2.34;4381;2000673163;6.9;248.58;262.28
07:15;0;12313.3;0;7243.12;59.98;3;6464.7;5440.23;0;0;3;0;4381;2000673163;6.89;247.57;441.14
07:20;0;12313.3;0;7243.12;59.99;3;6464.79;5440.23;0;0;3;0;4381;2000673163;6.88;247.31;454.64
07:25;0;12313.3;0;7243.12;59.99;3;6464.87;5440.28;0.11;0.13;7;28.26;4382;2000673163;7.51;247.47;396.11
07:30;0;12313.31;0;7243.12;60.01;3;6464.95;5440.37;0.2;0.2;7;49.81;4382;2000673163;8.54;247.95;398.59
07:35;0;12313.32;0;7243.13;60.01;3;6465.04;5440.45;0.27;0.24;7;65.77;4382;2000673163;8.99;248.34;408.08
07:40;0;12313.33;0;7243.14;60.01;3;6465.12;5440.53;0.33;0.28;7;81.09;4382;2000673163;9.4;249.27;399.34
07:45;0;12313.34;0;7243.14;60.01;3;6465.2;5440.62;0.37;0.3;7;90.77;4382;2000673163;9.99;249.37;412.44
07:50;0;12313.36;0;7243.15;60.02;3;6465.29;5440.7;0.4;0.32;7;99.91;4382;2000673163;10.3;249.13;415.17
07:55;0;12313.37;0;7243.16;60.01;3;6465.37;5440.78;0.45;0.36;7;111.96;4382;2000673163;10.7;248.6;406.2
