CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:45;0;14418.5;0;8481.47;60.03;3;7500.81;6321.99;0;0;2;0.08;5139;2000673163;13.88;250.92;288.73
06:50;0;14418.5;0;8481.47;59.99;3;7500.89;6322.07;0.01;0.02;7;1.21;5140;2000673163;13.9;251.18;252.36
06:55;0;14418.5;0;8481.47;59.99;3;7500.98;6322.16;0.01;0.03;7;2.1;5140;2000673163;14.22;251.33;254.18
07:00;0;14418.5;0;8481.47;59.99;3;7501.06;6322.16;0;0;3;0.15;5140;2000673163;13.99;251.17;413.96
07:05;0;14418.5;0;8481.47;59.98;3;7501.14;6322.16;0;0;3;0;5140;2000673163;13.9;250.84;425.21
07:10;0;14418.5;0;8481.47;59.99;3;7501.23;6322.16;0;0;3;0;5140;2000673163;13.91;250.52;427.25
07:15;0;14418.5;0;8481.47;59.99;3;7501.31;6322.16;0;0;3;0;5140;2000673163;13.91;250.28;441.9
07:20;0;14418.5;0;8481.47;59.98;3;7501.39;6322.19;0.03;0.05;7;7.03;5141;2000673163;14.42;250.79;396.92
07:25;0;14418.5;0;8481.47;59.98;3;7501.48;6322.27;0.07;0.12;7;16.66;5141;2000673163;15.09;250.17;322.14
07:30;0;14418.5;0;8481.47;59.98;3;7501.56;6322.35;0.06;0.11;7;15.21;5141;2000673163;15.55;250;326.64
07:35;0;14418.51;0;8481.47;59.97;3;7501.64;6322.44;0.1;0.15;7;25.24;5141;2000673163;15.79;250.06;319.16
07:40;0;14418.51;0;8481.48;59.97;3;7501.73;6322.52;0.15;0.2;7;38.43;5141;2000673163;15.92;250.29;334.9
