CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:40;0;1938.69;0;1140.41;60.01;0;702.01;664.08;0;0;1;0;325;2000673163;15.8;251.1;221
06:45;0;1938.69;0;1140.41;60.02;3;702.1;664.08;0;0;7;0.07;329;2000673163;15.77;249.28;284.59
06:50;0;1938.69;0;1140.41;60.02;3;702.18;664.16;0.01;0.03;7;1.74;330;2000673163;15.83;247.9;256.26
06:55;0;1938.69;0;1140.41;60.02;3;702.26;664.23;0.01;0.05;2;3.12;330;2000673163;16.34;247.51;273.91
07:00;0;1938.69;0;1140.41;60.02;3;702.35;664.23;0;0;3;0;330;2000673163;15.86;247.46;422.36
07:05;0;1938.69;0;1140.41;59.99;3;702.43;664.23;0;0;3;0;330;2000673163;15.89;247.31;433
07:10;0;1938.69;0;1140.41;59.99;3;702.51;664.29;0.12;0.15;7;28.47;331;2000673163;16.72;246.22;352.34
07:15;0;1938.7;0;1140.41;59.99;3;702.6;664.38;0.17;0.22;7;40.45;331;2000673163;17.56;246.13;295.25
07:20;0;1938.71;0;1140.42;60;3;702.68;664.46;0.22;0.24;7;53.25;331;2000673163;17.72;245.91;327.3
07:25;0;1938.72;0;1140.42;60;3;702.77;664.55;0.27;0.25;7;65.63;331;2000673163;18.28;246.35;377.39
07:30;0;1938.73;0;1140.43;60;3;702.85;664.63;0.3;0.3;7;73.93;331;2000673163;18.69;247.1;349.38
07:35;0;1938.74;0;1140.43;59.99;3;702.94;664.71;0.35;0.31;7;85.33;331;2000673163;18.9;246.63;371.67
07:40;0;1938.75;0;1140.44;59.99;3;703.02;664.8;0.35;0.37;7;85.9;331;2000673163;18.92;246.41;310
